x,y
-0.08948084,0.30557012
-0.08958837,0.30553256
-0.08969581,0.30549495
-0.08980316,0.30545729
-0.08991042,0.30541958
-0.09001759,0.30538182
-0.09012466,0.30534401
-0.09023164,0.30530615
-0.09033852,0.30526825
-0.09044532,0.30523029
-0.09055202,0.30519228
-0.09065862,0.30515423
-0.09076514,0.30511613
-0.09087156,0.30507797
-0.09097789,0.30503977
-0.09108413,0.30500152
-0.09119027,0.30496322
-0.09129633,0.30492487
-0.09140228,0.30488647
-0.09150815,0.30484802
-0.09161392,0.30480952
-0.09171961,0.30477097
-0.09182519,0.30473238
-0.09193069,0.30469373
-0.09203609,0.30465503
-0.09214140,0.30461629
-0.09224662,0.30457750
-0.09235174,0.30453865
-0.09245677,0.30449976
-0.09256171,0.30446082
-0.09266656,0.30442183
-0.09277131,0.30438279
-0.09287597,0.30434370
-0.09298054,0.30430456
-0.09308502,0.30426537
-0.09318940,0.30422614
-0.09329369,0.30418685
-0.09339789,0.30414751
-0.09350199,0.30410813
-0.09360600,0.30406869
-0.09370992,0.30402921
-0.09381375,0.30398968
-0.09391748,0.30395010
-0.09402112,0.30391047
-0.09412467,0.30387079
-0.09422813,0.30383106
-0.09433149,0.30379128
-0.09443476,0.30375145
-0.09453794,0.30371157
-0.09464102,0.30367164
-0.09474401,0.30363167
-0.09484691,0.30359164
-0.09494972,0.30355157
-0.09505243,0.30351144
-0.09515505,0.30347127
-0.09525758,0.30343105
-0.09536001,0.30339078
-0.09546236,0.30335046
-0.09556461,0.30331009
-0.09566676,0.30326967
-0.09576883,0.30322920
-0.09587080,0.30318868
-0.09597268,0.30314811
-0.09607446,0.30310750
-0.09617616,0.30306683
-0.09627776,0.30302612
-0.09637927,0.30298535
-0.09648068,0.30294454
-0.09658200,0.30290368
-0.09668323,0.30286276
-0.09678437,0.30282180
-0.09688542,0.30278079
-0.09698637,0.30273973
-0.09708723,0.30269862
-0.09718799,0.30265747
-0.09728867,0.30261626
-0.09738925,0.30257500
-0.09748974,0.30253369
-0.09759013,0.30249234
-0.09769043,0.30245093
-0.09779064,0.30240948
-0.09789076,0.30236798
-0.09799078,0.30232643
-0.09809072,0.30228482
-0.09819055,0.30224317
-0.09829030,0.30220147
-0.09838995,0.30215972
-0.09848952,0.30211792
-0.09858898,0.30207608
-0.09868836,0.30203418
-0.09878764,0.30199223
-0.09888683,0.30195024
-0.09898593,0.30190819
-0.09908493,0.30186610
-0.09918384,0.30182395
-0.09928266,0.30178176
-0.09938139,0.30173952
-0.09948002,0.30169723
-0.09957856,0.30165489
-0.09967701,0.30161250
-0.09977537,0.30157006
-0.09987363,0.30152757
-0.09997180,0.30148503
-0.10006988,0.30144245
-0.10016786,0.30139981
-0.10026575,0.30135712
-0.10036355,0.30131439
-0.10046126,0.30127161
-0.10055887,0.30122877
-0.10065639,0.30118589
-0.10075382,0.30114296
-0.10085115,0.30109998
-0.10094840,0.30105695
-0.10104555,0.30101387
-0.10114260,0.30097074
-0.10123957,0.30092756
-0.10133644,0.30088433
-0.10143322,0.30084106
-0.10152990,0.30079773
-0.10162650,0.30075436
-0.10172300,0.30071093
-0.10181941,0.30066746
-0.10191572,0.30062394
-0.10201194,0.30058036
-0.10210807,0.30053674
-0.10220411,0.30049307
-0.10230006,0.30044935
-0.10239591,0.30040558
-0.10249167,0.30036176
-0.10258733,0.30031790
-0.10268291,0.30027398
-0.10277839,0.30023001
-0.10287377,0.30018600
-0.10296907,0.30014193
-0.10306427,0.30009782
-0.10315938,0.30005366
-0.10325440,0.30000944
-0.10334932,0.29996518
-0.10344415,0.29992087
-0.10353889,0.29987651
-0.10363354,0.29983210
-0.10372809,0.29978764
-0.10382255,0.29974313
-0.10391692,0.29969858
-0.10401120,0.29965397
-0.10410538,0.29960931
-0.10419947,0.29956461
-0.10429347,0.29951985
-0.10438737,0.29947505
-0.10448118,0.29943020
-0.10457490,0.29938529
-0.10466853,0.29934034
-0.10476206,0.29929534
-0.10485550,0.29925029
-0.10494885,0.29920519
-0.10504210,0.29916004
-0.10513527,0.29911485
-0.10522834,0.29906960
-0.10532131,0.29902430
-0.10541420,0.29897896
-0.10550699,0.29893356
-0.10559969,0.29888812
-0.10569229,0.29884263
-0.10578481,0.29879708
-0.10587723,0.29875149
-0.10596956,0.29870585
-0.10606179,0.29866016
-0.10615393,0.29861442
-0.10624598,0.29856863
-0.10633794,0.29852279
-0.10642980,0.29847691
-0.10652158,0.29843097
-0.10661325,0.29838498
-0.10670484,0.29833895
-0.10679633,0.29829286
-0.10688774,0.29824673
-0.10697904,0.29820055
-0.10707026,0.29815431
-0.10716138,0.29810803
-0.10725241,0.29806170
-0.10734335,0.29801532
-0.10743419,0.29796889
-0.10752494,0.29792241
-0.10761560,0.29787589
-0.10770617,0.29782931
-0.10779664,0.29778268
-0.10788702,0.29773601
-0.10797731,0.29768928
-0.10806751,0.29764251
-0.10815761,0.29759568
-0.10824762,0.29754881
-0.10833753,0.29750189
-0.10842736,0.29745492
-0.10851709,0.29740790
-0.10860673,0.29736083
-0.10869627,0.29731371
-0.10878573,0.29726654
-0.10887509,0.29721932
-0.10896436,0.29717206
-0.10905353,0.29712474
-0.10914261,0.29707738
-0.10923160,0.29702996
-0.10932050,0.29698250
-0.10940931,0.29693498
-0.10949802,0.29688742
-0.10958664,0.29683981
-0.10967516,0.29679215
-0.10976360,0.29674444
-0.10985194,0.29669668
-0.10994018,0.29664887
-0.11002834,0.29660101
-0.11011640,0.29655311
-0.11020437,0.29650515
-0.11029225,0.29645714
-0.11038003,0.29640909
-0.11046772,0.29636099
-0.11055532,0.29631283
-0.11064283,0.29626463
-0.11073024,0.29621638
-0.11081756,0.29616808
-0.11090479,0.29611973
-0.11099193,0.29607133
-0.11107897,0.29602288
-0.11116592,0.29597438
-0.11125277,0.29592583
-0.11133954,0.29587723
-0.11142621,0.29582859
-0.11151279,0.29577989
-0.11159927,0.29573115
-0.11168567,0.29568235
-0.11177197,0.29563351
-0.11185818,0.29558462
-0.11194429,0.29553568
-0.11203031,0.29548669
-0.11211624,0.29543765
-0.11220208,0.29538856
-0.11228783,0.29533942
-0.11237348,0.29529023
-0.11245863,0.29524140
-0.11254369,0.29519252
-0.11262867,0.29514359
-0.11271356,0.29509460
-0.11279837,0.29504555
-0.11288309,0.29499645
-0.11296773,0.29494730
-0.11305228,0.29489809
-0.11313675,0.29484882
-0.11322113,0.29479951
-0.11330542,0.29475013
-0.11338964,0.29470071
-0.11347376,0.29465122
-0.11355780,0.29460169
-0.11364176,0.29455210
-0.11372563,0.29450245
-0.11380941,0.29445275
-0.11389311,0.29440299
-0.11397672,0.29435318
-0.11406025,0.29430332
-0.11414370,0.29425340
-0.11422705,0.29420343
-0.11431033,0.29415340
-0.11439351,0.29410331
-0.11447662,0.29405318
-0.11455963,0.29400298
-0.11464257,0.29395274
-0.11472541,0.29390244
-0.11480817,0.29385208
-0.11489085,0.29380167
-0.11497344,0.29375120
-0.11505595,0.29370068
-0.11513837,0.29365011
-0.11522070,0.29359948
-0.11530295,0.29354879
-0.11538511,0.29349805
-0.11546719,0.29344726
-0.11554919,0.29339641
-0.11563109,0.29334551
-0.11571292,0.29329455
-0.11579466,0.29324354
-0.11587631,0.29319247
-0.11595788,0.29314135
-0.11603936,0.29309018
-0.11612075,0.29303895
-0.11620207,0.29298766
-0.11628329,0.29293632
-0.11636443,0.29288493
-0.11644549,0.29283348
-0.11652646,0.29278197
-0.11660734,0.29273041
-0.11668814,0.29267880
-0.11676886,0.29262713
-0.11684949,0.29257541
-0.11693003,0.29252363
-0.11701049,0.29247180
-0.11709086,0.29241991
-0.11717115,0.29236797
-0.11725136,0.29231598
-0.11733147,0.29226393
-0.11741151,0.29221182
-0.11749145,0.29215966
-0.11757131,0.29210745
-0.11765109,0.29205518
-0.11773078,0.29200286
-0.11781039,0.29195048
-0.11788991,0.29189805
-0.11796934,0.29184556
-0.11804869,0.29179302
-0.11812796,0.29174042
-0.11820714,0.29168777
-0.11828623,0.29163506
-0.11836524,0.29158230
-0.11844417,0.29152949
-0.11852300,0.29147662
-0.11860176,0.29142369
-0.11868042,0.29137071
-0.11875901,0.29131768
-0.11883750,0.29126459
-0.11891592,0.29121145
-0.11899424,0.29115825
-0.11907248,0.29110500
-0.11915064,0.29105169
-0.11922871,0.29099833
-0.11930670,0.29094491
-0.11938460,0.29089144
-0.11946241,0.29083791
-0.11954014,0.29078433
-0.11961779,0.29073070
-0.11969535,0.29067701
-0.11977282,0.29062326
-0.11985021,0.29056947
-0.11992751,0.29051561
-0.12000473,0.29046170
-0.12008186,0.29040774
-0.12015891,0.29035372
-0.12023587,0.29029965
-0.12031275,0.29024552
-0.12038954,0.29019134
-0.12046625,0.29013711
-0.12054287,0.29008282
-0.12061941,0.29002847
-0.12069586,0.28997407
-0.12077222,0.28991962
-0.12084850,0.28986511
-0.12092470,0.28981054
-0.12100081,0.28975592
-0.12107683,0.28970125
-0.12115277,0.28964652
-0.12122862,0.28959174
-0.12130439,0.28953690
-0.12138008,0.28948201
-0.12145567,0.28942706
-0.12153119,0.28937206
-0.12160661,0.28931701
-0.12168196,0.28926190
-0.12175721,0.28920673
-0.12183238,0.28915151
-0.12190747,0.28909624
-0.12198247,0.28904091
-0.12205739,0.28898553
-0.12213222,0.28893009
-0.12220696,0.28887460
-0.12228162,0.28881905
-0.12235620,0.28876345
-0.12243069,0.28870779
-0.12250509,0.28865208
-0.12257941,0.28859631
-0.12265364,0.28854049
-0.12272779,0.28848461
-0.12280185,0.28842868
-0.12287583,0.28837270
-0.12294972,0.28831666
-0.12302353,0.28826057
-0.12309725,0.28820442
-0.12317089,0.28814822
-0.12324444,0.28809196
-0.12331791,0.28803564
-0.12339129,0.28797928
-0.12346458,0.28792286
-0.12353779,0.28786638
-0.12361092,0.28780985
-0.12368396,0.28775326
-0.12375691,0.28769662
-0.12382978,0.28763993
-0.12390257,0.28758318
-0.12397526,0.28752637
-0.12404788,0.28746951
-0.12412041,0.28741260
-0.12419285,0.28735563
-0.12426521,0.28729861
-0.12433748,0.28724153
-0.12440966,0.28718440
-0.12448177,0.28712721
-0.12455378,0.28706997
-0.12462571,0.28701268
-0.12469756,0.28695532
-0.12476932,0.28689792
-0.12484099,0.28684046
-0.12491258,0.28678294
-0.12498409,0.28672538
-0.12505551,0.28666775
-0.12512684,0.28661007
-0.12519809,0.28655234
-0.12526926,0.28649455
-0.12534033,0.28643671
-0.12541133,0.28637881
-0.12548223,0.28632086
-0.12555306,0.28626285
-0.12562379,0.28620479
-0.12569445,0.28614668
-0.12576501,0.28608851
-0.12583549,0.28603028
-0.12590589,0.28597200
-0.12597620,0.28591367
-0.12604643,0.28585528
-0.12611657,0.28579683
-0.12618662,0.28573834
-0.12625659,0.28567978
-0.12632647,0.28562118
-0.12639627,0.28556251
-0.12646599,0.28550380
-0.12653562,0.28544503
-0.12660516,0.28538620
-0.12667462,0.28532732
-0.12674399,0.28526838
-0.12681328,0.28520939
-0.12688248,0.28515035
-0.12695160,0.28509125
-0.12702063,0.28503209
-0.12708957,0.28497289
-0.12715844,0.28491362
-0.12722721,0.28485430
-0.12729590,0.28479493
-0.12736451,0.28473551
-0.12743303,0.28467602
-0.12750146,0.28461649
-0.12756981,0.28455690
-0.12763808,0.28449725
-0.12770625,0.28443755
-0.12777435,0.28437779
-0.12784236,0.28431798
-0.12791028,0.28425812
-0.12797812,0.28419820
-0.12804587,0.28413823
-0.12811354,0.28407820
-0.12818112,0.28401812
-0.12824862,0.28395798
-0.12831603,0.28389779
-0.12838335,0.28383754
-0.12845059,0.28377724
-0.12851775,0.28371688
-0.12858482,0.28365647
-0.12865180,0.28359601
-0.12871870,0.28353549
-0.12878552,0.28347491
-0.12885225,0.28341428
-0.12891889,0.28335360
-0.12898545,0.28329286
-0.12905192,0.28323207
-0.12911831,0.28317122
-0.12918461,0.28311032
-0.12925083,0.28304936
-0.12931696,0.28298835
-0.12938301,0.28292728
-0.12944897,0.28286616
-0.12951485,0.28280498
-0.12958064,0.28274375
-0.12964635,0.28268247
-0.12971197,0.28262113
-0.12977750,0.28255973
-0.12984295,0.28249828
-0.12990832,0.28243678
-0.12997360,0.28237522
-0.13003879,0.28231361
-0.13010390,0.28225194
-0.13016892,0.28219022
-0.13023386,0.28212844
-0.13029871,0.28206661
-0.13036348,0.28200473
-0.13042816,0.28194278
-0.13049276,0.28188079
-0.13055727,0.28181874
-0.13062170,0.28175663
-0.13068604,0.28169447
-0.13075030,0.28163226
-0.13081447,0.28156999
-0.13087855,0.28150767
-0.13094255,0.28144529
-0.13100647,0.28138286
-0.13107030,0.28132037
-0.13113404,0.28125783
-0.13119770,0.28119523
-0.13126128,0.28113258
-0.13132476,0.28106988
-0.13138817,0.28100712
-0.13145149,0.28094430
-0.13151472,0.28088143
-0.13157787,0.28081851
-0.13164093,0.28075553
-0.13170391,0.28069249
-0.13176680,0.28062940
-0.13182960,0.28056626
-0.13189232,0.28050306
-0.13195496,0.28043981
-0.13201751,0.28037651
-0.13207998,0.28031314
-0.13214236,0.28024973
-0.13220465,0.28018626
-0.13226686,0.28012273
-0.13232898,0.28005915
-0.13239102,0.27999552
-0.13245298,0.27993183
-0.13251485,0.27986808
-0.13257663,0.27980428
-0.13263833,0.27974043
-0.13269994,0.27967652
-0.13276147,0.27961256
-0.13282291,0.27954854
-0.13288426,0.27948447
-0.13294554,0.27942034
-0.13300672,0.27935616
-0.13306782,0.27929193
-0.13312884,0.27922764
-0.13318977,0.27916329
-0.13325061,0.27909889
-0.13331137,0.27903444
-0.13337205,0.27896993
-0.13343264,0.27890537
-0.13349314,0.27884075
-0.13355356,0.27877607
-0.13361389,0.27871135
-0.13367414,0.27864656
-0.13373430,0.27858173
-0.13379438,0.27851684
-0.13385437,0.27845189
-0.13391428,0.27838689
-0.13397410,0.27832183
-0.13403384,0.27825672
-0.13409349,0.27819156
-0.13415306,0.27812634
-0.13421254,0.27806106
-0.13427193,0.27799574
-0.13433124,0.27793035
-0.13439047,0.27786491
-0.13444961,0.27779942
-0.13450866,0.27773387
-0.13456763,0.27766827
-0.13462651,0.27760262
-0.13468531,0.27753691
-0.13474403,0.27747114
-0.13480265,0.27740532
-0.13486120,0.27733944
-0.13491965,0.27727351
-0.13497802,0.27720753
-0.13503631,0.27714149
-0.13509451,0.27707540
-0.13515263,0.27700925
-0.13521066,0.27694305
-0.13526861,0.27687679
-0.13532647,0.27681048
-0.13538424,0.27674411
-0.13544193,0.27667769
-0.13549954,0.27661121
-0.13555705,0.27654468
-0.13561449,0.27647809
-0.13567184,0.27641145
-0.13572910,0.27634476
-0.13578628,0.27627801
-0.13584337,0.27621121
-0.13590038,0.27614435
-0.13595730,0.27607743
-0.13601414,0.27601047
-0.13607089,0.27594344
-0.13612756,0.27587637
-0.13618414,0.27580923
-0.13624063,0.27574205
-0.13629704,0.27567481
-0.13635337,0.27560751
-0.13640961,0.27554016
-0.13646576,0.27547276
-0.13652183,0.27540530
-0.13657782,0.27533778
-0.13663372,0.27527021
-0.13668953,0.27520259
-0.13674526,0.27513491
-0.13680090,0.27506718
-0.13685646,0.27499939
-0.13691193,0.27493155
-0.13696732,0.27486365
-0.13702262,0.27479570
-0.13707784,0.27472769
-0.13713297,0.27465963
-0.13718802,0.27459152
-0.13724298,0.27452335
-0.13729785,0.27445512
-0.13735264,0.27438684
-0.13740735,0.27431851
-0.13746197,0.27425012
-0.13751650,0.27418168
-0.13757095,0.27411318
-0.13762532,0.27404462
-0.13767960,0.27397602
-0.13773379,0.27390736
-0.13778790,0.27383864
-0.13784192,0.27376987
-0.13789586,0.27370104
-0.13794971,0.27363216
-0.13800348,0.27356323
-0.13805716,0.27349424
-0.13811076,0.27342519
-0.13816427,0.27335609
-0.13821769,0.27328694
-0.13827103,0.27321773
-0.13832429,0.27314847
-0.13837746,0.27307915
-0.13843054,0.27300978
-0.13848354,0.27294035
-0.13853646,0.27287087
-0.13858929,0.27280133
-0.13864203,0.27273174
-0.13869469,0.27266210
-0.13874726,0.27259240
-0.13879975,0.27252264
-0.13885215,0.27245283
-0.13890447,0.27238297
-0.13895670,0.27231305
-0.13900885,0.27224308
-0.13906091,0.27217305
-0.13911289,0.27210296
-0.13916478,0.27203283
-0.13921658,0.27196264
-0.13926830,0.27189239
-0.13931994,0.27182209
-0.13937149,0.27175173
-0.13942295,0.27168132
-0.13947433,0.27161086
-0.13952563,0.27154034
-0.13957683,0.27146976
-0.13962796,0.27139913
-0.13967900,0.27132845
-0.13972995,0.27125771
-0.13978082,0.27118692
-0.13983160,0.27111607
-0.13988230,0.27104517
-0.13993291,0.27097421
-0.13998343,0.27090320
-0.14003388,0.27083213
-0.14008423,0.27076101
-0.14013450,0.27068984
-0.14018469,0.27061861
-0.14023479,0.27054732
-0.14028480,0.27047598
-0.14033473,0.27040459
-0.14038458,0.27033314
-0.14043434,0.27026164
-0.14048401,0.27019008
-0.14053360,0.27011846
-0.14058310,0.27004680
-0.14063252,0.26997508
-0.14068185,0.26990330
-0.14073110,0.26983147
-0.14078026,0.26975958
-0.14082934,0.26968764
-0.14087833,0.26961565
-0.14092724,0.26954360
-0.14097606,0.26947149
-0.14102479,0.26939933
-0.14107344,0.26932712
-0.14112201,0.26925485
-0.14117049,0.26918253
-0.14121888,0.26911015
-0.14126719,0.26903772
-0.14131542,0.26896523
-0.14136356,0.26889269
-0.14141161,0.26882009
-0.14145958,0.26874744
-0.14150746,0.26867474
-0.14155526,0.26860198
-0.14160297,0.26852916
-0.14165060,0.26845629
-0.14169814,0.26838337
-0.14174560,0.26831039
-0.14179297,0.26823736
-0.14184025,0.26816427
-0.14188745,0.26809112
-0.14193457,0.26801793
-0.14198160,0.26794468
-0.14202854,0.26787137
-0.14207540,0.26779801
-0.14212218,0.26772459
-0.14216887,0.26765112
-0.14221547,0.26757760
-0.14226199,0.26750402
-0.14230842,0.26743038
-0.14235477,0.26735669
-0.14240103,0.26728295
-0.14244721,0.26720915
-0.14249330,0.26713530
-0.14253931,0.26706139
-0.14258523,0.26698743
-0.14263107,0.26691341
-0.14267682,0.26683934
-0.14272248,0.26676521
-0.14276807,0.26669103
-0.14281356,0.26661680
-0.14285897,0.26654251
-0.14290429,0.26646816
-0.14294953,0.26639376
-0.14299469,0.26631931
-0.14303976,0.26624480
-0.14308474,0.26617023
-0.14312964,0.26609562
-0.14317445,0.26602094
-0.14321918,0.26594622
-0.14326382,0.26587143
-0.14330838,0.26579660
-0.14335285,0.26572171
-0.14339724,0.26564676
-0.14344154,0.26557176
-0.14348576,0.26549670
-0.14352989,0.26542159
-0.14357393,0.26534643
-0.14361789,0.26527121
-0.14366177,0.26519594
-0.14370556,0.26512061
-0.14374926,0.26504523
-0.14379288,0.26496979
-0.14383641,0.26489430
-0.14387986,0.26481875
-0.14392323,0.26474315
-0.14396650,0.26466749
-0.14400970,0.26459178
-0.14405280,0.26451601
-0.14409583,0.26444019
-0.14413876,0.26436432
-0.14418161,0.26428839
-0.14422438,0.26421241
-0.14426706,0.26413637
-0.14430966,0.26406027
-0.14435217,0.26398413
-0.14439459,0.26390792
-0.14443693,0.26383167
-0.14447919,0.26375535
-0.14452136,0.26367899
-0.14456344,0.26360257
-0.14460544,0.26352609
-0.14464735,0.26344956
-0.14468918,0.26337297
-0.14473093,0.26329633
-0.14477258,0.26321964
-0.14481416,0.26314289
-0.14485564,0.26306609
-0.14489704,0.26298923
-0.14493836,0.26291231
-0.14497959,0.26283535
-0.14502074,0.26275832
-0.14506180,0.26268125
-0.14510277,0.26260412
-0.14514367,0.26252693
-0.14518447,0.26244969
-0.14522519,0.26237239
-0.14526582,0.26229504
-0.14530637,0.26221764
-0.14534684,0.26214018
-0.14538722,0.26206266
-0.14542751,0.26198510
-0.14546772,0.26190747
-0.14550784,0.26182979
-0.14554788,0.26175206
-0.14558783,0.26167427
-0.14562770,0.26159643
-0.14566748,0.26151853
-0.14570717,0.26144058
-0.14574679,0.26136258
-0.14578631,0.26128452
-0.14582575,0.26120640
-0.14586511,0.26112823
-0.14590438,0.26105001
-0.14594356,0.26097173
-0.14598266,0.26089339
-0.14602168,0.26081501
-0.14606060,0.26073656
-0.14609945,0.26065806
-0.14613821,0.26057951
-0.14617688,0.26050091
-0.14621547,0.26042224
-0.14625397,0.26034353
-0.14629239,0.26026476
-0.14633072,0.26018593
-0.14636897,0.26010705
-0.14640713,0.26002812
-0.14644520,0.25994913
-0.14648319,0.25987008
-0.14652110,0.25979098
-0.14655892,0.25971183
-0.14659665,0.25963262
-0.14663430,0.25955336
-0.14667187,0.25947404
-0.14670935,0.25939467
-0.14674674,0.25931524
-0.14678405,0.25923576
-0.14682127,0.25915623
-0.14685841,0.25907663
-0.14689546,0.25899699
-0.14693243,0.25891729
-0.14696931,0.25883753
-0.14700611,0.25875773
-0.14704282,0.25867786
-0.14707945,0.25859794
-0.14711599,0.25851797
-0.14715245,0.25843794
-0.14718882,0.25835786
-0.14722510,0.25827772
-0.14726130,0.25819753
-0.14729742,0.25811728
-0.14733345,0.25803698
-0.14736939,0.25795663
-0.14740525,0.25787622
-0.14744102,0.25779575
-0.14747671,0.25771523
-0.14751231,0.25763466
-0.14754783,0.25755403
-0.14758327,0.25747335
-0.14761861,0.25739261
-0.14765387,0.25731182
-0.14768905,0.25723097
-0.14772414,0.25715007
-0.14775915,0.25706911
-0.14779407,0.25698810
-0.14782891,0.25690703
-0.14786366,0.25682591
-0.14789832,0.25674474
-0.14793290,0.25666351
-0.14796739,0.25658222
-0.14800180,0.25650088
-0.14803613,0.25641949
-0.14807037,0.25633804
-0.14810452,0.25625654
-0.14813859,0.25617498
-0.14817257,0.25609337
-0.14820647,0.25601170
-0.14824028,0.25592998
-0.14827401,0.25584820
-0.14830765,0.25576637
-0.14834121,0.25568449
-0.14837468,0.25560254
-0.14840806,0.25552055
-0.14844136,0.25543850
-0.14847458,0.25535640
-0.14850771,0.25527424
-0.14854075,0.25519202
-0.14857371,0.25510976
-0.14860659,0.25502743
-0.14863938,0.25494506
-0.14867208,0.25486262
-0.14870470,0.25478014
-0.14873723,0.25469760
-0.14876968,0.25461500
-0.14880204,0.25453235
-0.14883432,0.25444964
-0.14886651,0.25436688
-0.14889862,0.25428407
-0.14893064,0.25420120
-0.14896258,0.25411828
-0.14899443,0.25403530
-0.14902619,0.25395226
-0.14905787,0.25386918
-0.14908947,0.25378603
-0.14912098,0.25370284
-0.14915240,0.25361958
-0.14918374,0.25353628
-0.14921500,0.25345292
-0.14924616,0.25336950
-0.14927725,0.25328603
-0.14930825,0.25320251
-0.14933916,0.25311893
-0.14936999,0.25303529
-0.14940073,0.25295160
-0.14943139,0.25286786
-0.14946196,0.25278406
-0.14949244,0.25270021
-0.14952284,0.25261630
-0.14955316,0.25253234
-0.14958339,0.25244832
-0.14961354,0.25236425
-0.14964360,0.25228013
-0.14967357,0.25219595
-0.14970346,0.25211171
-0.14973327,0.25202742
-0.14976298,0.25194308
-0.14979262,0.25185868
-0.14982217,0.25177422
-0.14985163,0.25168971
-0.14988101,0.25160515
-0.14991030,0.25152053
-0.14993951,0.25143586
-0.14996863,0.25135113
-0.14999767,0.25126635
-0.15002662,0.25118151
-0.15005548,0.25109662
-0.15008426,0.25101168
-0.15011296,0.25092668
-0.15014157,0.25084162
-0.15017010,0.25075651
-0.15019854,0.25067135
-0.15022689,0.25058613
-0.15025516,0.25050086
-0.15028334,0.25041553
-0.15031144,0.25033015
-0.15033946,0.25024471
-0.15036738,0.25015922
-0.15039523,0.25007367
-0.15042298,0.24998807
-0.15045066,0.24990241
-0.15047824,0.24981670
-0.15050575,0.24973094
-0.15053316,0.24964512
-0.15056049,0.24955924
-0.15058774,0.24947331
-0.15061490,0.24938733
-0.15064198,0.24930129
-0.15066897,0.24921520
-0.15069587,0.24912905
-0.15072269,0.24904285
-0.15074942,0.24895659
-0.15077607,0.24887028
-0.15080264,0.24878391
-0.15082912,0.24869749
-0.15085551,0.24861101
-0.15088182,0.24852448
-0.15090804,0.24843790
-0.15093418,0.24835126
-0.15096023,0.24826456
-0.15098620,0.24817782
-0.15101208,0.24809101
-0.15103787,0.24800415
-0.15106358,0.24791724
-0.15108921,0.24783027
-0.15111475,0.24774325
-0.15114021,0.24765617
-0.15116558,0.24756904
-0.15119086,0.24748186
-0.15121606,0.24739462
-0.15124117,0.24730732
-0.15126620,0.24721997
-0.15129115,0.24713257
-0.15131600,0.24704511
-0.15134078,0.24695759
-0.15136546,0.24687002
-0.15139007,0.24678240
-0.15141458,0.24669472
-0.15143902,0.24660699
-0.15146336,0.24651920
-0.15148762,0.24643136
-0.15151180,0.24634347
-0.15153589,0.24625551
-0.15155990,0.24616751
-0.15158382,0.24607945
-0.15160765,0.24599133
-0.15163140,0.24590316
-0.15165506,0.24581494
-0.15167864,0.24572666
-0.15170214,0.24563833
-0.15172555,0.24554994
-0.15174887,0.24546150
-0.15177211,0.24537300
-0.15179526,0.24528445
-0.15181833,0.24519584
-0.15184131,0.24510718
-0.15186421,0.24501846
-0.15188702,0.24492969
-0.15190974,0.24484087
-0.15193238,0.24475199
-0.15195494,0.24466305
-0.15197741,0.24457406
-0.15199980,0.24448502
-0.15202210,0.24439592
-0.15204431,0.24430677
-0.15206644,0.24421756
-0.15208848,0.24412830
-0.15211044,0.24403898
-0.15213232,0.24394961
-0.15215410,0.24386018
-0.15217581,0.24377070
-0.15219743,0.24368116
-0.15221896,0.24359157
-0.15224040,0.24350193
-0.15226177,0.24341223
-0.15228304,0.24332247
-0.15230423,0.24323267
-0.15232534,0.24314280
-0.15234636,0.24305288
-0.15236730,0.24296291
-0.15238815,0.24287288
-0.15240891,0.24278280
-0.15242959,0.24269266
-0.15245019,0.24260247
-0.15247069,0.24251223
-0.15249112,0.24242193
-0.15251146,0.24233157
-0.15253171,0.24224116
-0.15255188,0.24215070
-0.15257196,0.24206018
-0.15259196,0.24196960
-0.15261187,0.24187897
-0.15263170,0.24178829
-0.15265144,0.24169755
-0.15267110,0.24160676
-0.15269067,0.24151591
-0.15271015,0.24142501
-0.15272955,0.24133406
-0.15274887,0.24124304
-0.15276810,0.24115198
-0.15278724,0.24106086
-0.15280630,0.24096968
-0.15282528,0.24087845
-0.15284416,0.24078717
-0.15286297,0.24069583
-0.15288169,0.24060444
-0.15290032,0.24051299
-0.15291887,0.24042149
-0.15293733,0.24032993
-0.15295571,0.24023832
-0.15297400,0.24014665
-0.15299221,0.24005493
-0.15301033,0.23996315
-0.15302836,0.23987132
-0.15304631,0.23977944
-0.15306418,0.23968750
-0.15308196,0.23959550
-0.15309965,0.23950345
-0.15311726,0.23941135
-0.15313479,0.23931919
-0.15315223,0.23922698
-0.15316958,0.23913471
-0.15318685,0.23904238
-0.15320403,0.23895001
-0.15322113,0.23885758
-0.15323814,0.23876509
-0.15325507,0.23867255
-0.15327191,0.23857995
-0.15328867,0.23848730
-0.15330534,0.23839460
-0.15332193,0.23830184
-0.15333843,0.23820902
-0.15335485,0.23811615
-0.15337118,0.23802323
-0.15338742,0.23793025
-0.15340358,0.23783722
-0.15341966,0.23774413
-0.15343564,0.23765099
-0.15345155,0.23755779
-0.15346737,0.23746454
-0.15348310,0.23737124
-0.15349875,0.23727787
-0.15351431,0.23718446
-0.15352979,0.23709099
-0.15354518,0.23699746
-0.15356049,0.23690388
-0.15357571,0.23681025
-0.15359085,0.23671656
-0.15360590,0.23662282
-0.15362087,0.23652902
-0.15363575,0.23643517
-0.15365054,0.23634126
-0.15366525,0.23624730
-0.15367988,0.23615328
-0.15369442,0.23605921
-0.15370887,0.23596509
-0.15372324,0.23587091
-0.15373752,0.23577667
-0.15375172,0.23568238
-0.15376584,0.23558804
-0.15377986,0.23549364
-0.15379381,0.23539918
-0.15380767,0.23530468
-0.15382144,0.23521011
